rank,operator,precision,direction,normalization,placement,logN,N,batch,element_stride,batch_stride,backend,compute_unit,complex_multiply,cross_twiddle,local_exchange,shared_layout,fft_core,stage_space,tile_threads,prefix_threads,suffix_threads,prefix_ept,suffix_ept,prefix_units_per_cta,suffix_units_per_cta,local_stages,reorder_columns,warp_stages,pipeline_warps,stage_handoff,trials,median_kernel_ms,min_kernel_ms,max_kernel_ms,median_Gbutterfly_s,slowdown_vs_best
119,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,8,8,16,8,8,1,0,0,named-barrier,1,0.445798,0.445798,0.445798,79.972436,1.278186
120,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,8,4,16,1,8,1,0,0,named-barrier,1,0.449178,0.449178,0.449178,79.370798,1.287877
121,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,8,8,8,4,9,1,0,0,named-barrier,1,0.456090,0.456090,0.456090,78.167941,1.307695
122,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,8,4,8,4,9,1,0,0,named-barrier,1,0.458138,0.458138,0.458138,77.818507,1.313567
123,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,8,8,16,4,8,1,0,0,named-barrier,1,0.459213,0.459213,0.459213,77.636306,1.316649
124,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,8,4,16,4,8,1,0,0,named-barrier,1,0.463872,0.463872,0.463872,76.856510,1.330007
125,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,8,4,8,8,9,1,0,0,named-barrier,1,0.464640,0.464640,0.464640,76.729478,1.332209
126,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,8,8,8,8,9,1,0,0,named-barrier,1,0.465152,0.465152,0.465152,76.645025,1.333677
127,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,8,4,16,2,8,1,0,0,named-barrier,1,0.467968,0.467968,0.467968,76.183810,1.341751
128,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,8,4,8,2,9,1,0,0,named-barrier,1,0.468531,0.468531,0.468531,76.092232,1.343366
129,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,8,8,16,2,8,1,0,0,named-barrier,1,0.488038,0.488038,0.488038,73.050778,1.399296
130,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,4,8,1,4,9,1,0,0,named-barrier,1,0.489779,0.489779,0.489779,72.791139,1.404288
131,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,8,8,8,16,9,1,0,0,named-barrier,1,0.490291,0.490291,0.490291,72.715120,1.405756
132,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,8,8,16,8,8,1,0,0,named-barrier,1,0.490496,0.490496,0.490496,72.684758,1.406343
133,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,4,8,1,4,9,1,0,0,named-barrier,1,0.490496,0.490496,0.490496,72.684758,1.406343
134,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,4,4,1,4,9,1,0,0,named-barrier,1,0.491315,0.491315,0.491315,72.563566,1.408692
135,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,4,4,1,4,9,1,0,0,named-barrier,1,0.491571,0.491571,0.491571,72.525780,1.409426
136,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,8,4,16,1,8,1,0,0,named-barrier,1,0.494643,0.494643,0.494643,72.075353,1.418234
137,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,4,4,1,8,9,1,0,0,named-barrier,1,0.496282,0.496282,0.496282,71.837405,1.422933
138,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,4,4,1,8,9,1,0,0,named-barrier,1,0.496333,0.496333,0.496333,71.829999,1.423079
139,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,4,8,1,8,9,1,0,0,named-barrier,1,0.497818,0.497818,0.497818,71.615756,1.427337
140,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,4,8,1,8,9,1,0,0,named-barrier,1,0.497971,0.497971,0.497971,71.593665,1.427776
141,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,4,4,1,2,9,1,0,0,named-barrier,1,0.499763,0.499763,0.499763,71.336955,1.432914
142,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,4,4,1,2,9,1,0,0,named-barrier,1,0.500941,0.500941,0.500941,71.169256,1.436291
143,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,4,8,1,16,9,1,0,0,named-barrier,1,0.524288,0.524288,0.524288,68.000000,1.503231
144,fft,fp64,forward,none,out-of-place,17,131072,32,1,131072,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,4,8,1,16,9,1,0,0,named-barrier,1,0.524544,0.524544,0.524544,67.966813,1.503965
1,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,256,8,8,4,4,9,1,0,0,named-barrier,1,0.359373,0.359373,0.359373,105.040606,1.000000
2,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,8,4,4,4,9,1,0,0,named-barrier,1,0.363418,0.363418,0.363418,103.871514,1.011256
3,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,256,8,4,4,2,9,1,0,0,named-barrier,1,0.365517,0.365517,0.365517,103.274965,1.017096
4,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,8,8,2,4,9,1,0,0,named-barrier,1,0.365978,0.365978,0.365978,103.144940,1.018379
5,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,8,8,2,4,9,1,0,0,named-barrier,1,0.366029,0.366029,0.366029,103.130503,1.018521
6,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,8,8,4,4,9,1,0,0,named-barrier,1,0.367565,0.367565,0.367565,102.699541,1.022795
7,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,8,4,2,4,9,1,0,0,named-barrier,1,0.370739,0.370739,0.370739,101.820193,1.031627
8,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,8,4,2,4,9,1,0,0,named-barrier,1,0.370739,0.370739,0.370739,101.820193,1.031627
9,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,8,4,2,2,9,1,0,0,named-barrier,1,0.371917,0.371917,0.371917,101.497797,1.034905
10,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,8,4,2,2,9,1,0,0,named-barrier,1,0.372122,0.372122,0.372122,101.441937,1.035476
11,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,8,4,4,2,9,1,0,0,named-barrier,1,0.373504,0.373504,0.373504,101.066488,1.039321
12,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,8,4,4,4,9,1,0,0,named-barrier,1,0.373760,0.373760,0.373760,100.997256,1.040034
13,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,4,8,2,4,9,1,0,0,named-barrier,1,0.380723,0.380723,0.380723,99.150086,1.059409
14,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,256,4,8,2,4,9,1,0,0,named-barrier,1,0.380774,0.380774,0.380774,99.136746,1.059551
15,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,8,8,4,2,9,1,0,0,named-barrier,1,0.384461,0.384461,0.384461,98.186175,1.069810
16,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,4,4,2,4,9,1,0,0,named-barrier,1,0.384614,0.384614,0.384614,98.146963,1.070236
17,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,4,4,2,4,9,1,0,0,named-barrier,1,0.384717,0.384717,0.384717,98.120839,1.070523
18,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,256,4,4,2,2,9,1,0,0,named-barrier,1,0.385638,0.385638,0.385638,97.886348,1.073086
19,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,4,4,2,2,9,1,0,0,named-barrier,1,0.385843,0.385843,0.385843,97.834390,1.073656
20,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,8,8,2,2,9,1,0,0,named-barrier,1,0.390912,0.390912,0.390912,96.565816,1.087761
21,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,4,8,4,4,9,1,0,0,named-barrier,1,0.392192,0.392192,0.392192,96.250651,1.091323
22,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,8,8,4,2,9,1,0,0,named-barrier,1,0.392448,0.392448,0.392448,96.187865,1.092035
23,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,8,8,4,8,9,1,0,0,named-barrier,1,0.393165,0.393165,0.393165,96.012498,1.094030
24,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,8,8,2,2,9,1,0,0,named-barrier,1,0.393421,0.393421,0.393421,95.950030,1.094743
25,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,8,4,4,1,9,1,0,0,named-barrier,1,0.394496,0.394496,0.394496,95.688508,1.097734
26,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,4,4,4,4,9,1,0,0,named-barrier,1,0.396186,0.396186,0.396186,95.280440,1.102437
27,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,4,4,4,2,9,1,0,0,named-barrier,1,0.398541,0.398541,0.398541,94.717370,1.108990
28,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,8,8,2,8,9,1,0,0,named-barrier,1,0.400230,0.400230,0.400230,94.317511,1.113690
29,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,8,8,4,8,9,1,0,0,named-barrier,1,0.400538,0.400538,0.400538,94.245179,1.114547
30,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,8,4,2,1,9,1,0,0,named-barrier,1,0.400742,0.400742,0.400742,94.197015,1.115114
31,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,8,4,2,1,9,1,0,0,named-barrier,1,0.400896,0.400896,0.400896,94.160924,1.115543
32,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,8,8,2,8,9,1,0,0,named-barrier,1,0.400947,0.400947,0.400947,94.148899,1.115685
33,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,8,4,4,1,9,1,0,0,named-barrier,1,0.402330,0.402330,0.402330,93.825402,1.119533
34,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,4,8,2,2,9,1,0,0,named-barrier,1,0.404429,0.404429,0.404429,93.338395,1.125374
35,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,4,8,4,4,9,1,0,0,named-barrier,1,0.405197,0.405197,0.405197,93.161482,1.127511
36,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,4,8,2,2,9,1,0,0,named-barrier,1,0.408064,0.408064,0.408064,92.506906,1.135489
37,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,4,4,4,4,9,1,0,0,named-barrier,1,0.409088,0.409088,0.409088,92.275347,1.138338
38,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,4,4,4,2,9,1,0,0,named-barrier,1,0.412211,0.412211,0.412211,91.576206,1.147028
39,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,4,8,2,8,9,1,0,0,named-barrier,1,0.413952,0.413952,0.413952,91.191090,1.151873
40,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,512,4,8,2,8,9,1,0,0,named-barrier,1,0.414976,0.414976,0.414976,90.966077,1.154722
41,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,4,4,2,1,9,1,0,0,named-barrier,1,0.415232,0.415232,0.415232,90.909987,1.155435
42,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,4,4,2,1,9,1,0,0,named-barrier,1,0.415232,0.415232,0.415232,90.909987,1.155435
43,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,8,8,8,4,9,1,0,0,named-barrier,1,0.416973,0.416973,0.416973,90.530455,1.160279
44,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,4,8,4,2,9,1,0,0,named-barrier,1,0.420813,0.420813,0.420813,89.704347,1.170964
45,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,8,4,8,4,9,1,0,0,named-barrier,1,0.420915,0.420915,0.420915,89.682517,1.171248
46,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,8,4,8,2,9,1,0,0,named-barrier,1,0.423629,0.423629,0.423629,89.108048,1.178800
47,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,4,8,4,8,9,1,0,0,named-barrier,1,0.425933,0.425933,0.425933,88.626038,1.185211
48,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,4,4,4,1,9,1,0,0,named-barrier,1,0.426394,0.426394,0.426394,88.530260,1.186494
49,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,4,8,4,2,9,1,0,0,named-barrier,1,0.431206,0.431206,0.431206,87.542150,1.199884
50,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,4,8,4,8,9,1,0,0,named-barrier,1,0.438835,0.438835,0.438835,86.020300,1.221113
51,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,4,4,4,1,9,1,0,0,named-barrier,1,0.440678,0.440678,0.440678,85.660505,1.226241
52,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,8,8,8,2,9,1,0,0,named-barrier,1,0.445133,0.445133,0.445133,84.803314,1.238638
53,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,8,8,8,8,9,1,0,0,named-barrier,1,0.450355,0.450355,0.450355,83.819918,1.253169
54,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,8,4,8,1,9,1,0,0,named-barrier,1,0.451584,0.451584,0.451584,83.591835,1.256589
55,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,8,8,8,4,9,1,0,0,named-barrier,1,0.466227,0.466227,0.466227,80.966395,1.297335
56,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,8,4,8,4,9,1,0,0,named-barrier,1,0.471091,0.471091,0.471091,80.130419,1.310869
57,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,8,4,8,2,9,1,0,0,named-barrier,1,0.471142,0.471142,0.471142,80.121716,1.311011
58,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,8,8,8,2,9,1,0,0,named-barrier,1,0.489830,0.489830,0.489830,77.064910,1.363013
59,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,4,8,1,4,9,1,0,0,named-barrier,1,0.498381,0.498381,0.498381,75.742756,1.386807
60,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,4,8,1,4,9,1,0,0,named-barrier,1,0.498586,0.498586,0.498586,75.711643,1.387377
61,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,8,8,8,8,9,1,0,0,named-barrier,1,0.499558,0.499558,0.499558,75.564212,1.390082
62,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,8,4,8,1,9,1,0,0,named-barrier,1,0.500634,0.500634,0.500634,75.401923,1.393076
63,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,4,4,1,4,9,1,0,0,named-barrier,1,0.502221,0.502221,0.502221,75.163624,1.397492
64,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,4,4,1,4,9,1,0,0,named-barrier,1,0.502272,0.502272,0.502272,75.155962,1.397634
65,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,4,4,1,2,9,1,0,0,named-barrier,1,0.506778,0.506778,0.506778,74.487769,1.410173
66,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,4,4,1,2,9,1,0,0,named-barrier,1,0.507136,0.507136,0.507136,74.435136,1.411169
67,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,4,8,1,2,9,1,0,0,named-barrier,1,0.522803,0.522803,0.522803,72.204487,1.454764
68,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,4,8,1,2,9,1,0,0,named-barrier,1,0.524288,0.524288,0.524288,72.000000,1.458896
69,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,4,8,1,8,9,1,0,0,named-barrier,1,0.532531,0.532531,0.532531,70.885492,1.481834
70,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,4,8,1,8,9,1,0,0,named-barrier,1,0.532634,0.532634,0.532634,70.871864,1.482120
71,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,4,4,1,1,9,1,0,0,named-barrier,1,0.532736,0.532736,0.532736,70.858241,1.482404
72,fft,fp64,forward,none,out-of-place,18,262144,16,1,262144,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,4,4,1,1,9,1,0,0,named-barrier,1,0.532838,0.532838,0.532838,70.844623,1.482688
