rank,operator,precision,direction,normalization,placement,logN,N,batch,element_stride,batch_stride,backend,compute_unit,complex_multiply,cross_twiddle,local_exchange,shared_layout,fft_core,stage_space,tile_threads,prefix_threads,suffix_threads,prefix_ept,suffix_ept,prefix_units_per_cta,suffix_units_per_cta,local_stages,reorder_columns,warp_stages,pipeline_warps,stage_handoff,trials,median_kernel_ms,min_kernel_ms,max_kernel_ms,median_Gbutterfly_s,slowdown_vs_best
180,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,4,8,1,8,9,1,0,0,named-barrier,1,0.135291,0.135291,0.135291,62.004240,1.407932
181,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,4,8,1,8,9,1,0,0,named-barrier,1,0.135332,0.135332,0.135332,61.985472,1.408359
182,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,8,8,16,8,7,1,0,0,named-barrier,1,0.135475,0.135475,0.135475,61.919878,1.409847
183,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,4,8,4,32,9,1,0,0,named-barrier,1,0.135680,0.135680,0.135680,61.826413,1.411980
184,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,4,4,1,8,9,1,0,0,named-barrier,1,0.136847,0.136847,0.136847,61.299011,1.424125
185,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,4,4,1,8,9,1,0,0,named-barrier,1,0.136847,0.136847,0.136847,61.299011,1.424125
186,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,4,8,1,16,9,1,0,0,named-barrier,1,0.137912,0.137912,0.137912,60.825662,1.435208
187,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,4,8,1,16,9,1,0,0,named-barrier,1,0.137953,0.137953,0.137953,60.807600,1.435635
188,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,8,4,16,2,8,1,0,0,named-barrier,1,0.138220,0.138220,0.138220,60.690472,1.438413
189,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,8,8,16,4,8,1,0,0,named-barrier,1,0.138220,0.138220,0.138220,60.690472,1.438413
190,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,8,8,32,2,7,1,0,0,named-barrier,1,0.138650,0.138650,0.138650,60.502217,1.442888
191,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,8,4,8,4,9,1,0,0,named-barrier,1,0.139530,0.139530,0.139530,60.120357,1.452046
192,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,4,4,1,16,9,1,0,0,named-barrier,1,0.139960,0.139960,0.139960,59.935617,1.456521
193,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,4,4,1,16,9,1,0,0,named-barrier,1,0.140104,0.140104,0.140104,59.874286,1.458019
194,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,8,4,16,4,8,1,0,0,named-barrier,1,0.140616,0.140616,0.140616,59.656274,1.463348
195,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,8,8,32,4,7,1,0,0,named-barrier,1,0.140636,0.140636,0.140636,59.647590,1.463556
196,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,4,8,8,16,8,1,0,0,named-barrier,1,0.141271,0.141271,0.141271,59.379530,1.470164
197,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,8,4,32,1,7,1,0,0,named-barrier,1,0.141292,0.141292,0.141292,59.370920,1.470383
198,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,8,8,8,8,9,1,0,0,named-barrier,1,0.141496,0.141496,0.141496,59.284986,1.472506
199,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,8,4,32,2,7,1,0,0,named-barrier,1,0.142029,0.142029,0.142029,59.062728,1.478052
200,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,4,8,4,32,9,1,0,0,named-barrier,1,0.142316,0.142316,0.142316,58.943732,1.481039
201,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,4,8,16,8,7,1,0,0,named-barrier,1,0.142397,0.142397,0.142397,58.909820,1.481882
202,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,8,4,8,8,9,1,0,0,named-barrier,1,0.143565,0.143565,0.143565,58.430817,1.494037
203,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,8,8,16,8,8,1,0,0,named-barrier,1,0.143995,0.143995,0.143995,58.256292,1.498512
204,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,8,8,8,16,9,1,0,0,named-barrier,1,0.144548,0.144548,0.144548,58.033433,1.504267
205,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,8,4,16,8,8,1,0,0,named-barrier,1,0.145019,0.145019,0.145019,57.844939,1.509168
206,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,8,8,16,16,8,1,0,0,named-barrier,1,0.145879,0.145879,0.145879,57.503859,1.518118
207,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,8,4,32,4,7,1,0,0,named-barrier,1,0.146043,0.146043,0.146043,57.439348,1.519825
208,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,8,4,8,16,9,1,0,0,named-barrier,1,0.146903,0.146903,0.146903,57.103026,1.528775
209,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,8,8,8,32,9,1,0,0,named-barrier,1,0.146964,0.146964,0.146964,57.079149,1.529409
210,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,512,8,8,32,8,7,1,0,0,named-barrier,1,0.147948,0.147948,0.147948,56.699889,1.539650
211,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,8,4,32,1,7,1,0,0,named-barrier,1,0.154542,0.154542,0.154542,54.280410,1.608271
212,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,4,8,1,32,9,1,0,0,named-barrier,1,0.155075,0.155075,0.155075,54.094034,1.613818
213,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,4,8,1,32,9,1,0,0,named-barrier,1,0.155341,0.155341,0.155341,54.001322,1.616586
214,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,8,8,16,16,8,1,0,0,named-barrier,1,0.160604,0.160604,0.160604,52.231577,1.671357
215,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,8,8,8,32,9,1,0,0,named-barrier,1,0.160707,0.160707,0.160707,52.198291,1.672429
216,fft,fp64,forward,none,out-of-place,16,65536,16,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,8,8,32,8,7,1,0,0,named-barrier,1,0.161198,0.161198,0.161198,52.039131,1.677538
1,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,8,4,4,2,8,1,0,0,named-barrier,1,0.028733,0.028733,0.028733,72.986458,1.000000
2,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,8,8,8,2,7,1,0,0,named-barrier,1,0.028897,0.028897,0.028897,72.572644,1.005708
3,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,8,8,4,4,8,1,0,0,named-barrier,1,0.029225,0.029225,0.029225,71.758935,1.017123
4,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,4,8,4,2,7,1,0,0,named-barrier,1,0.029450,0.029450,0.029450,71.210015,1.024954
5,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,4,4,2,2,8,1,0,0,named-barrier,1,0.029901,0.029901,0.029901,70.136985,1.040650
6,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,4,4,2,2,8,1,0,0,named-barrier,1,0.029921,0.029921,0.029921,70.088984,1.041346
7,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,8,8,8,4,7,1,0,0,named-barrier,1,0.030106,0.030106,0.030106,69.659864,1.047785
8,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,8,4,8,2,8,1,0,0,named-barrier,1,0.030126,0.030126,0.030126,69.612509,1.048481
9,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,8,4,4,4,8,1,0,0,named-barrier,1,0.030188,0.030188,0.030188,69.470825,1.050639
10,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,8,8,8,4,8,1,0,0,named-barrier,1,0.030372,0.030372,0.030372,69.049226,1.057042
11,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,8,4,4,4,9,1,0,0,named-barrier,1,0.030392,0.030392,0.030392,69.002694,1.057738
12,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,4,8,2,4,8,1,0,0,named-barrier,1,0.030454,0.030454,0.030454,68.863483,1.059896
13,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,8,4,4,2,8,1,0,0,named-barrier,1,0.030495,0.030495,0.030495,68.770984,1.061323
14,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,8,4,2,4,9,1,0,0,named-barrier,1,0.030659,0.030659,0.030659,68.403474,1.067031
15,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,4,8,2,4,8,1,0,0,named-barrier,1,0.030679,0.030679,0.030679,68.357811,1.067727
16,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,8,8,16,2,7,1,0,0,named-barrier,1,0.030700,0.030700,0.030700,68.312209,1.068458
17,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,8,4,2,4,9,1,0,0,named-barrier,1,0.030700,0.030700,0.030700,68.312209,1.068458
18,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,4,8,4,4,7,1,0,0,named-barrier,1,0.030822,0.030822,0.030822,68.039863,1.072704
19,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,8,8,4,4,8,1,0,0,named-barrier,1,0.030925,0.030925,0.030925,67.814572,1.076289
20,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,4,8,4,2,7,1,0,0,named-barrier,1,0.031007,0.031007,0.031007,67.635403,1.079142
21,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,4,4,4,2,8,1,0,0,named-barrier,1,0.031150,0.031150,0.031150,67.324128,1.084119
22,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,8,4,8,2,7,1,0,0,named-barrier,1,0.031457,0.031457,0.031457,66.666661,1.094804
23,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,4,4,2,4,8,1,0,0,named-barrier,1,0.031478,0.031478,0.031478,66.623291,1.095535
24,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,4,8,8,2,7,1,0,0,named-barrier,1,0.031539,0.031539,0.031539,66.493511,1.097658
25,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,4,8,4,4,8,1,0,0,named-barrier,1,0.031560,0.031560,0.031560,66.450358,1.098389
26,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,4,4,2,4,8,1,0,0,named-barrier,1,0.031601,0.031601,0.031601,66.364227,1.099816
27,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,256,8,4,8,4,8,1,0,0,named-barrier,1,0.031621,0.031621,0.031621,66.321242,1.100512
28,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,256,8,8,16,4,7,1,0,0,named-barrier,1,0.031846,0.031846,0.031846,65.852089,1.108342
29,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,4,4,4,2,7,1,0,0,named-barrier,1,0.032010,0.032010,0.032010,65.515030,1.114050
30,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,8,4,4,4,8,1,0,0,named-barrier,1,0.032031,0.032031,0.032031,65.473145,1.114781
31,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,8,8,4,8,8,1,0,0,named-barrier,1,0.032072,0.032072,0.032072,65.389528,1.116208
32,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,8,4,4,4,9,1,0,0,named-barrier,1,0.032092,0.032092,0.032092,65.347795,1.116904
33,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,4,8,4,4,7,1,0,0,named-barrier,1,0.032379,0.032379,0.032379,64.769129,1.126892
34,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,8,8,4,8,9,1,0,0,named-barrier,1,0.032420,0.032420,0.032420,64.687307,1.128319
35,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,4,4,8,2,8,1,0,0,named-barrier,1,0.032440,0.032440,0.032440,64.646465,1.129015
36,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,8,4,16,2,8,1,0,0,named-barrier,1,0.032584,0.032584,0.032584,64.362036,1.134027
37,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,256,4,4,4,4,8,1,0,0,named-barrier,1,0.032666,0.032666,0.032666,64.200629,1.136881
38,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,8,8,16,4,8,1,0,0,named-barrier,1,0.032707,0.032707,0.032707,64.120221,1.138308
39,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,4,4,4,2,8,1,0,0,named-barrier,1,0.032727,0.032727,0.032727,64.080099,1.139004
40,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,8,8,2,8,9,1,0,0,named-barrier,1,0.032788,0.032788,0.032788,63.960029,1.141127
41,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,8,8,32,2,7,1,0,0,named-barrier,1,0.032809,0.032809,0.032809,63.920101,1.141858
42,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,4,8,8,4,8,1,0,0,named-barrier,1,0.032809,0.032809,0.032809,63.920101,1.141858
43,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,8,8,2,8,9,1,0,0,named-barrier,1,0.032829,0.032829,0.032829,63.880222,1.142554
44,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,256,4,8,8,4,7,1,0,0,named-barrier,1,0.032891,0.032891,0.032891,63.760899,1.144712
45,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,4,8,16,2,7,1,0,0,named-barrier,1,0.032952,0.032952,0.032952,63.642014,1.146835
46,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,8,4,4,8,8,1,0,0,named-barrier,1,0.033014,0.033014,0.033014,63.523571,1.148992
47,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,8,8,8,2,7,1,0,0,named-barrier,1,0.033034,0.033034,0.033034,63.484193,1.149689
48,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,256,8,8,8,8,8,1,0,0,named-barrier,1,0.033034,0.033034,0.033034,63.484193,1.149689
49,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,4,8,4,4,8,1,0,0,named-barrier,1,0.033075,0.033075,0.033075,63.405576,1.151115
50,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,8,4,8,4,7,1,0,0,named-barrier,1,0.033137,0.033137,0.033137,63.288010,1.153273
51,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,256,8,8,4,16,9,1,0,0,named-barrier,1,0.033178,0.033178,0.033178,63.209878,1.154700
52,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,8,4,8,4,9,1,0,0,named-barrier,1,0.033178,0.033178,0.033178,63.209878,1.154700
53,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,256,8,4,16,2,7,1,0,0,named-barrier,1,0.033198,0.033198,0.033198,63.170880,1.155396
54,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,4,8,2,8,8,1,0,0,named-barrier,1,0.033239,0.033239,0.033239,63.093037,1.156823
55,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,4,8,2,8,8,1,0,0,named-barrier,1,0.033341,0.033341,0.033341,62.899260,1.160373
56,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,256,8,4,4,8,9,1,0,0,named-barrier,1,0.033382,0.033382,0.033382,62.822084,1.161800
57,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,8,8,2,16,9,1,0,0,named-barrier,1,0.033485,0.033485,0.033485,62.629966,1.165385
58,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,8,8,2,16,9,1,0,0,named-barrier,1,0.033505,0.033505,0.033505,62.591688,1.166081
59,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,4,4,4,2,7,1,0,0,named-barrier,1,0.033567,0.033567,0.033567,62.477119,1.168239
60,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,8,4,2,8,9,1,0,0,named-barrier,1,0.033608,0.033608,0.033608,62.400974,1.169666
61,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,8,4,2,8,9,1,0,0,named-barrier,1,0.033690,0.033690,0.033690,62.249241,1.172519
62,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,4,4,4,4,9,1,0,0,named-barrier,1,0.033731,0.033731,0.033731,62.173651,1.173946
63,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,8,8,4,8,8,1,0,0,named-barrier,1,0.033751,0.033751,0.033751,62.135921,1.174642
64,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,4,4,2,4,9,1,0,0,named-barrier,1,0.033751,0.033751,0.033751,62.135921,1.174642
65,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,4,4,4,4,7,1,0,0,named-barrier,1,0.033772,0.033772,0.033772,62.098244,1.175373
66,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,128,4,4,2,4,9,1,0,0,named-barrier,1,0.033812,0.033812,0.033812,62.023020,1.176765
67,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,8,4,16,4,8,1,0,0,named-barrier,1,0.033915,0.033915,0.033915,61.835751,1.180350
68,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,256,256,4,4,8,2,7,1,0,0,named-barrier,1,0.033976,0.033976,0.033976,61.723930,1.182473
69,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,4,4,8,4,8,1,0,0,named-barrier,1,0.034017,0.034017,0.034017,61.649609,1.183900
70,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,256,8,8,32,4,7,1,0,0,named-barrier,1,0.034038,0.034038,0.034038,61.612519,1.184631
71,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,8,8,4,8,9,1,0,0,named-barrier,1,0.034120,0.034120,0.034120,61.464585,1.187485
72,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,4,4,2,8,8,1,0,0,named-barrier,1,0.034161,0.034161,0.034161,61.390887,1.188912
73,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,256,4,4,4,4,8,1,0,0,named-barrier,1,0.034202,0.034202,0.034202,61.317366,1.190339
