candidate_id,group,trial,implementation,reference,static_score,mapping_id,decomposition_count,stages_per_decomposition,segment_threads,segment_ept,boundary_twiddles,boundary_layouts,boundary_residencies,execution_group_count,execution_group_stages,group_threads,group_ept,processing_unit,prefix_log_n,suffix_log_n,prefix_threads,suffix_threads,prefix_ept,suffix_ept,cross_twiddle,direct_boundary,device,compute_capability,operator,precision,direction,normalization,placement,backend,fft_core,logN,N,batch,warmup,repeat,kernel_ms,points_s,max_error,correct
fft20-fp32_b8_d3_3x7x10_t512x512x512_e8x16x16_rr_fg_gt256x128_ge16x16,fft20-fp32-batch8,1,fft20-fp32_b8_d3_3x7x10_t512x512x512_e8x16x16_rr_fg_gt256x128_ge16x16,0,1217624.1833277687,fft20-fp32,3,3x7x10,512x512x512,8x16x16,recurrencexrecurrence,direct-stridedxdirect-strided,fusedxglobal-scratch,2,10x10,256x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,10,512,512,8,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,100,50,0.396923,21134100068.360138,0.001451,1
fft20-fp32_b8_d4_10x3x3x4_t512x512x512x512_e16x8x8x16_rrr_gff_gt256x128_ge16x16,fft20-fp32-batch8,3,fft20-fp32_b8_d4_10x3x3x4_t512x512x512x512_e16x8x8x16_rrr_gff_gt256x128_ge16x16,0,1217624.1833277687,fft20-fp32,4,10x3x3x4,512x512x512x512,16x8x8x16,recurrencexrecurrencexrecurrence,direct-stridedxdirect-stridedxdirect-strided,global-scratchxfusedxfused,2,10x10,256x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,10,4,512,512,16,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,100,50,0.398090,21072126585.240623,0.001451,1
fft18-fp32_b64_d3_11x3x4_t512x128x128_e4x8x16_tt_gf_gt512x128_ge4x16,fft18-fp32-batch64,1,fft18-fp32_b64_d3_11x3x4_t512x128x128_e4x8x16_tt_gf_gt512x128_ge4x16,0,7752286.844414767,fft18-fp32,3,11x3x4,512x128x128,4x8x16,tablextable,direct-stridedxdirect-strided,global-scratchxfused,2,11x7,512x128,4x16,cufftdx-large-online+cufftdx-online-shared+cufftdx-online-shared,11,4,512,128,4,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,64,100,50,1.538028,10908267718.138477,0.000550,1
fft18-fp32_b2_d3_3x11x4_t256x1024x256_e8x2x16_tt_gg,fft18-fp32-batch2,2,fft18-fp32_b2_d3_3x11x4_t256x1024x256_e8x2x16_tt_gg,0,577809.0666666667,fft18-fp32,3,3x11x4,256x1024x256,8x2x16,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,3,4,256,256,8,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,2,100,50,0.103649,5058288828.606345,0.000348,1
fft18-fp32_b2_p7s11_t128x256_e16x8_rec,fft18-fp32-batch2,2,fft18-fp32_b2_p7s11_t128x256_e16x8_rec,0,135794.93600280714,fft18-fp32,2,7x11,128x256,16x8,recurrence,direct-strided,global-scratch,2,,,,cufftdx-online-shared+cufftdx-large-online,7,11,128,256,16,8,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,2,100,50,0.042885,12225405648.555098,0.000682,1
fft18-fp32_b64_d3_4x4x10_t128x128x128_e16x16x16_tt_fg_gt128x128_ge16x16,fft18-fp32-batch64,2,fft18-fp32_b64_d3_4x4x10_t128x128x128_e16x16x16_tt_fg_gt128x128_ge16x16,0,2435248.3666555374,fft18-fp32,3,4x4x10,128x128x128,16x16x16,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,8x10,128x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,4,10,128,128,16,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,64,100,50,0.968786,17317774009.269493,0.000610,1
fft20-fp32_b8_p12s8_t256x128_e16x16_rec,fft20-fp32-batch8,2,fft20-fp32_b8_p12s8_t256x128_e16x16_rec,0,1193271.6996612132,fft20-fp32,2,12x8,256x128,16x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-large-online+cufftdx-online-shared,12,8,256,128,16,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,100,50,0.653230,12841735816.429066,0.001355,1
fft18-fp32_b64_d3_11x3x4_t256x512x512_e8x8x16_tt_gf_gt256x512_ge8x16,fft18-fp32-batch64,1,fft18-fp32_b64_d3_11x3x4_t256x512x512_e8x8x16_tt_gf_gt256x512_ge8x16,0,4155165.725908614,fft18-fp32,3,11x3x4,256x512x512,8x8x16,tablextable,direct-stridedxdirect-strided,global-scratchxfused,2,11x7,256x512,8x16,cufftdx-large-online+cufftdx-online-shared+cufftdx-online-shared,11,4,256,512,8,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,64,100,50,1.488957,11267760879.285973,0.000612,1
fft18-fp32_b2_d3_8x7x3_t128x128x128_e16x16x8_tt_gf_gt128x128_ge16x16,fft18-fp32-batch2,2,fft18-fp32_b2_d3_8x7x3_t128x128x128_e16x16x8_tt_gf_gt128x128_ge16x16,0,93304.71145798556,fft18-fp32,3,8x7x3,128x128x128,16x16x8,tablextable,direct-stridedxdirect-strided,global-scratchxfused,2,8x10,128x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,8,3,128,128,16,8,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,2,100,50,0.039035,13431269434.634817,0.000501,1
fft20-fp32_b8_d3_11x3x6_t256x512x512_e8x8x16_tt_gf_gt256x512_ge8x16,fft20-fp32-batch8,1,fft20-fp32_b8_d3_11x3x6_t256x512x512_e8x8x16_tt_gf_gt256x512_ge8x16,0,2077582.862954307,fft20-fp32,3,11x3x6,256x512x512,8x8x16,tablextable,direct-stridedxdirect-strided,global-scratchxfused,2,11x9,256x512,8x16,cufftdx-large-online+cufftdx-online-shared+cufftdx-online-shared,11,6,256,512,8,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,100,50,0.861614,9735922963.174740,0.001726,1
fft20-fp32_b8_d3_11x3x6_t256x512x512_e8x8x16_tt_gf_gt256x512_ge8x16,fft20-fp32-batch8,3,fft20-fp32_b8_d3_11x3x6_t256x512x512_e8x8x16_tt_gf_gt256x512_ge8x16,0,2077582.862954307,fft20-fp32,3,11x3x6,256x512x512,8x8x16,tablextable,direct-stridedxdirect-strided,global-scratchxfused,2,11x9,256x512,8x16,cufftdx-large-online+cufftdx-online-shared+cufftdx-online-shared,11,6,256,512,8,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,100,50,0.860262,9751220161.407814,0.001726,1
fft18-fp32_b2_d3_3x12x3_t256x1024x256_e8x4x8_tt_gg,fft18-fp32-batch2,2,fft18-fp32_b2_d3_3x12x3_t256x1024x256_e8x4x8_tt_gg,0,356515.84,fft18-fp32,3,3x12x3,256x1024x256,8x4x8,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,3,3,256,256,8,8,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,2,100,50,0.086671,6049149349.746876,0.000391,1
fft20-fp32_b8_cufft,fft20-fp32-batch8,3,cuFFT,1,0.0,fft20-fp32,0,,,,,,,2,9x11,,,vendor-baseline,0,0,0,0,0,0,none,none,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,cufft,scalar,20,1048576,8,100,50,0.382300,21942466548.651905,0.002079,1
fft20-fp32_b2_d3_3x7x10_t512x512x512_e8x16x16_rr_fg_gt256x128_ge16x16,fft20-fp32-batch2,2,fft20-fp32_b2_d3_3x7x10_t512x512x512_e8x16x16_rr_fg_gt256x128_ge16x16,0,304406.0458319422,fft20-fp32,3,3x7x10,512x512x512,8x16x16,recurrencexrecurrence,direct-stridedxdirect-strided,fusedxglobal-scratch,2,10x10,256x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,10,512,512,8,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,2,100,50,0.127406,16460376714.189592,0.001320,1
fft18-fp32_b16_d3_4x11x3_t128x512x128_e16x4x8_tt_gg,fft18-fp32-batch16,1,fft18-fp32_b16_d3_4x11x3_t128x512x128_e16x4x8_tt_gg,0,2219468.9490830395,fft18-fp32,3,4x11x3,128x512x128,16x4x8,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,4,3,128,128,16,8,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,100,50,0.751964,5577797368.620117,0.000488,1
fft20-fp32_b2_d4_3x3x4x10_t512x512x512x512_e8x8x16x16_rrr_ffg_gt256x128_ge16x16,fft20-fp32-batch2,1,fft20-fp32_b2_d4_3x3x4x10_t512x512x512x512_e8x8x16x16_rrr_ffg_gt256x128_ge16x16,0,304406.0458319422,fft20-fp32,4,3x3x4x10,512x512x512x512,8x8x16x16,recurrencexrecurrencexrecurrence,direct-stridedxdirect-stridedxdirect-strided,fusedxfusedxglobal-scratch,2,10x10,256x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,10,512,512,8,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,2,100,50,0.128266,16349991363.106169,0.001320,1
fft18-fp32_b64_d3_3x4x11_t128x128x512_e8x16x4_tt_fg_gt128x512_ge16x4,fft18-fp32-batch64,2,fft18-fp32_b64_d3_3x4x11_t128x128x512_e8x16x4_tt_fg_gt128x512_ge16x4,0,6428806.61113708,fft18-fp32,3,3x4x11,128x128x512,8x16x4,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,7x11,128x512,16x4,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,3,11,128,512,8,4,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,64,100,50,1.203937,13935290575.433409,0.000553,1
fft20-fp32_b2_d4_3x3x4x10_t512x512x512x512_e8x8x16x16_rrr_ffg_gt512x512_ge8x8,fft20-fp32-batch2,3,fft20-fp32_b2_d4_3x3x4x10_t512x512x512x512_e8x8x16x16_rrr_ffg_gt512x512_ge8x8,0,608812.0916638843,fft20-fp32,4,3x3x4x10,512x512x512x512,8x8x16x16,recurrencexrecurrencexrecurrence,direct-stridedxdirect-stridedxdirect-strided,fusedxfusedxglobal-scratch,2,10x10,512x512,8x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,10,512,512,8,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,2,100,50,0.120300,17432754785.524982,0.001288,1
fft18-fp32_b2_d4_4x4x4x6_t512x512x512x512_e16x16x16x16_ttt_ggg,fft18-fp32-batch2,1,fft18-fp32_b2_d4_4x4x4x6_t512x512x512x512_e16x16x16x16_ttt_ggg,0,157673.69942063937,fft18-fp32,4,4x4x4x6,512x512x512x512,16x16x16x16,tablextablextable,direct-stridedxdirect-stridedxdirect-strided,global-scratchxglobal-scratchxglobal-scratch,4,,,,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,4,6,512,512,16,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,2,100,50,0.114954,4560840880.437791,0.000401,1
fft18-fp32_b16_p9s9_t128x128_e16x16_rec,fft18-fp32-batch16,3,fft18-fp32_b16_p9s9_t128x128_e16x16_rec,0,596635.8498306066,fft18-fp32,2,9x9,128x128,16x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-online-shared+cufftdx-online-shared,9,9,128,128,16,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,100,50,0.200110,20959983849.373753,0.000916,1
fft18-fp32_b64_p12s6_t256x128_e16x16_rec,fft18-fp32-batch64,1,fft18-fp32_b64_p12s6_t256x128_e16x16_rec,0,2386543.3993224264,fft18-fp32,2,12x6,256x128,16x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-large-online+cufftdx-online-shared,12,6,256,128,16,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,64,100,50,1.261752,13296758094.957214,0.000793,1
fft18-fp32_b64_d3_6x3x9_t512x512x512_e16x8x16_tt_gf_gt512x256_ge16x16,fft18-fp32-batch64,1,fft18-fp32_b64_d3_6x3x9_t512x512x512_e16x8x16_tt_gf_gt512x256_ge16x16,0,2435248.3666555374,fft18-fp32,3,6x3x9,512x512x512,16x8x16,tablextable,direct-stridedxdirect-strided,global-scratchxfused,2,6x12,512x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,6,9,512,512,16,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,64,100,50,1.285898,13047078168.571369,0.000617,1
fft20-fp32_b8_d3_6x11x3_t128x512x128_e16x4x8_tt_gg,fft20-fp32-batch8,2,fft20-fp32_b8_d3_6x11x3_t128x512x128_e16x4x8_tt_gg,0,4438937.898166079,fft20-fp32,3,6x11x3,128x512x128,16x4x8,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,6,3,128,128,16,8,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,100,50,1.688146,4969125073.610601,0.001120,1
fft18-fp32_b64_p10s8_t128x128_e16x16_rec,fft18-fp32-batch64,1,fft18-fp32_b64_p10s8_t128x128_e16x16_rec,0,2386543.3993224264,fft18-fp32,2,10x8,128x128,16x16,recurrence,direct-strided,global-scratch,2,,,,cufftdx-online-shared+cufftdx-online-shared,10,8,128,128,16,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,64,100,50,0.838205,20015638240.297329,0.000739,1
fft18-fp32_b2_d4_9x3x3x3_t512x512x512x512_e16x8x8x8_rrr_gff_gt256x256_ge8x8,fft18-fp32-batch2,3,fft18-fp32_b2_d4_9x3x3x3_t512x512x512x512_e16x8x8x8_rrr_gff_gt256x256_ge8x8,0,166948.6229159711,fft18-fp32,4,9x3x3x3,512x512x512x512,16x8x8x8,recurrencexrecurrencexrecurrence,direct-stridedxdirect-stridedxdirect-strided,global-scratchxfusedxfused,2,9x9,256x256,8x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,9,3,512,512,16,8,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,2,100,50,0.025846,20285262575.217522,0.000553,1
fft20-fp32_b16_d3_10x3x7_t512x512x512_e16x8x16_rr_gf_gt256x128_ge16x16,fft20-fp32-batch16,3,fft20-fp32_b16_d3_10x3x7_t512x512x512_e16x8x16_rr_gf_gt256x128_ge16x16,0,2435248.3666555374,fft20-fp32,3,10x3x7,512x512x512,16x8x16,recurrencexrecurrence,direct-stridedxdirect-strided,global-scratchxfused,2,10x10,256x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,10,7,512,512,16,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,100,50,0.765194,21925434332.444839,0.001451,1
fft18-fp32_b64_d3_3x12x3_t128x512x128_e8x8x8_tt_gg,fft18-fp32-batch64,2,fft18-fp32_b64_d3_3x12x3_t128x512x128_e8x8x8_tt_gg,0,7035161.948115997,fft18-fp32,3,3x12x3,128x512x128,8x8x8,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,3,3,128,128,8,8,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,64,100,50,2.918011,5749538396.862823,0.000568,1
fft18-fp32_b64_p12s6_t256x128_e16x16_rec_ptx,fft18-fp32-batch64,2,fft18-fp32_b64_p12s6_t256x128_e16x16_rec_ptx,0,2386543.3993224264,fft18-fp32,2,12x6,256x128,16x16,recurrence,prefix-tiled-transpose,global-scratch,2,,,,cufftdx-large-online+cufftdx-online-shared,12,6,256,128,16,16,recurrence,prefix-tiled-transpose,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,64,100,50,1.396183,12016487690.208498,0.000793,1
fft18-fp32_b2_d3_5x3x10_t128x128x128_e16x8x16_tt_fg_gt128x128_ge16x16,fft18-fp32-batch2,1,fft18-fp32_b2_d3_5x3x10_t128x128x128_e16x8x16_tt_fg_gt128x128_ge16x16,0,93304.71145798556,fft18-fp32,3,5x3x10,128x128x128,16x8x16,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,8x10,128x128,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,5,10,128,128,16,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,2,100,50,0.038953,13459515758.197981,0.000501,1
fft18-fp32_b16_d3_3x3x12_t512x512x256_e8x8x16_tt_fg_gt512x256_ge16x16,fft18-fp32-batch16,1,fft18-fp32_b16_d3_3x3x12_t512x512x256_e8x8x16_tt_fg_gt512x256_ge16x16,0,608812.0916638843,fft18-fp32,3,3x3x12,512x512x256,8x8x16,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,6x12,512x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,3,12,512,256,8,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,100,50,0.367800,11403752833.088100,0.000550,1
fft20-fp32_b16_d3_3x12x5_t128x512x128_e8x8x16_tt_gg,fft20-fp32-batch16,2,fft20-fp32_b16_d3_3x12x5_t128x512x128_e8x8x16_tt_gg,0,6529546.140713537,fft20-fp32,3,3x12x5,128x512x128,8x8x16,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,3,5,128,128,8,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,100,50,2.944532,5697752224.378686,0.001393,1
fft20-fp32_b8_d3_4x11x5_t128x512x128_e16x4x16_tt_gg,fft20-fp32-batch8,2,fft20-fp32_b8_d3_4x11x5_t128x512x128_e16x4x16_tt_gg,0,3932160.0,fft20-fp32,3,4x11x5,128x512x128,16x4x16,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,4,5,128,128,16,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,100,50,1.691771,4958477500.932347,0.001234,1
fft18-fp32_b2_d3_4x3x11_t256x256x1024_e16x8x2_tt_fg_gt256x1024_ge16x2,fft18-fp32-batch2,3,fft18-fp32_b2_d3_4x3x11_t256x256x1024_e16x8x2_tt_fg_gt256x1024_ge16x2,0,455001.6973393928,fft18-fp32,3,4x3x11,256x256x1024,16x8x2,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,7x11,256x1024,16x2,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,4,11,256,1024,16,2,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,2,100,50,0.060109,8722316939.807068,0.000386,1
fft20-fp32_b2_d3_6x3x11_t128x128x512_e16x8x4_tt_fg_gt128x512_ge16x4,fft20-fp32-batch2,3,fft20-fp32_b2_d3_6x3x11_t128x128x512_e16x8x4_tt_fg_gt128x512_ge16x4,0,803600.826392135,fft20-fp32,3,6x3x11,128x128x512,16x8x4,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,9x11,128x512,16x4,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,6,11,128,512,16,4,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,2,100,50,0.208118,10076756869.975439,0.001468,1
fft20-fp32_b2_d3_3x5x12_t128x128x512_e8x16x8_tt_fg_gt128x512_ge16x8,fft20-fp32-batch2,3,fft20-fp32_b2_d3_3x5x12_t128x128x512_e8x16x8_tt_fg_gt128x512_ge16x8,0,454868.7782427502,fft20-fp32,3,3x5x12,128x128x512,8x16x8,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,8x12,128x512,16x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,3,12,128,512,8,8,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,2,100,50,0.219853,9538891900.095098,0.001120,1
fft20-fp32_b16_d3_4x5x11_t128x128x512_e16x16x4_tt_fg_gt128x512_ge16x4,fft20-fp32-batch16,3,fft20-fp32_b16_d3_4x5x11_t128x128x512_e16x16x4_tt_fg_gt128x512_ge16x4,0,6428806.61113708,fft20-fp32,3,4x5x11,128x128x512,16x16x4,tablextable,direct-stridedxdirect-strided,fusedxglobal-scratch,2,9x11,128x512,16x4,cufftdx-online-shared+cufftdx-online-shared+cufftdx-large-online,4,11,128,512,16,4,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,16,100,50,1.458340,11504325590.431015,0.001485,1
fft20-fp32_b2_d3_8x3x9_t512x512x512_e16x8x16_tt_gf_gt512x256_ge16x16,fft20-fp32-batch2,3,fft20-fp32_b2_d3_8x3x9_t512x512x512_e16x8x16_tt_gf_gt512x256_ge16x16,0,304406.0458319422,fft20-fp32,3,8x3x9,512x512x512,16x8x16,tablextable,direct-stridedxdirect-strided,global-scratchxfused,2,8x12,512x256,16x16,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,8,9,512,512,16,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,2,100,50,0.248525,8438401320.436591,0.001102,1
fft18-fp32_b64_d4_4x4x4x6_t512x512x512x512_e16x16x16x16_ttt_ggg,fft18-fp32-batch64,1,fft18-fp32_b64_d4_4x4x4x6_t512x512x512x512_e16x16x16x16_ttt_ggg,0,4599913.58146046,fft18-fp32,4,4x4x4x6,512x512x512x512,16x16x16x16,tablextablextable,direct-stridedxdirect-stridedxdirect-strided,global-scratchxglobal-scratchxglobal-scratch,4,,,,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,4,6,512,512,16,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,64,100,50,3.167150,5297259646.963300,0.000521,1
fft20-fp32_b2_d3_3x12x5_t128x512x128_e8x8x16_tt_gg,fft20-fp32-batch2,2,fft20-fp32_b2_d3_3x12x5_t128x512x128_e8x8x16_tt_gg,0,816193.2675891921,fft20-fp32,3,3x12x5,128x512x128,8x8x16,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,3,5,128,128,8,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,2,100,50,0.382915,5476814703.191662,0.001274,1
fft18-fp32_b16_d4_3x6x3x6_t512x512x512x512_e8x16x8x16_rrr_fgf_gt256x256_ge8x8,fft18-fp32-batch16,1,fft18-fp32_b16_d4_3x6x3x6_t512x512x512x512_e8x16x8x16_rrr_fgf_gt256x256_ge8x8,0,1217624.1833277687,fft18-fp32,4,3x6x3x6,512x512x512x512,8x16x8x16,recurrencexrecurrencexrecurrence,direct-stridedxdirect-stridedxdirect-strided,fusedxglobal-scratchxfused,2,9x9,256x256,8x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,6,512,512,8,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,18,262144,16,100,50,0.195441,21460757115.190311,0.000629,1
fft20-fp32_b8_d3_3x12x5_t128x512x128_e8x8x16_tt_gg,fft20-fp32-batch8,3,fft20-fp32_b8_d3_3x12x5_t128x512x128_e8x8x16_tt_gg,0,3264773.0703567686,fft20-fp32,3,3x12x5,128x512x128,8x8x16,tablextable,direct-stridedxdirect-strided,global-scratchxglobal-scratch,3,,,,cufftdx-online-shared+cufftdx-large-online+cufftdx-online-shared,3,5,128,128,8,16,table,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,8,100,50,1.489244,5632795395.454908,0.001365,1
fft20-fp32_b2_d3_3x7x10_t512x512x512_e8x16x16_rr_fg_gt512x512_ge8x8,fft20-fp32-batch2,2,fft20-fp32_b2_d3_3x7x10_t512x512x512_e8x16x16_rr_fg_gt512x512_ge8x8,0,608812.0916638843,fft20-fp32,3,3x7x10,512x512x512,8x16x16,recurrencexrecurrence,direct-stridedxdirect-strided,fusedxglobal-scratch,2,10x10,512x512,8x8,cufftdx-online-shared+cufftdx-online-shared+cufftdx-online-shared,3,10,512,512,8,16,recurrence,direct-strided,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,in-place,online-reorder,cufftdx-block,20,1048576,2,100,50,0.120218,17444633879.614136,0.001288,1
